Energy	total	scatter	capture	fission
41299.38	5.627299	0	0.002311792	0
41313.44	5.632518	0	0.002648254	0
41327.5	5.641777	0	0.003065648	0
41341.56	5.65691	0	0.003592018	0
41348.59	5.667515	0	0.003908393	0
41355.62	5.680765	0	0.004269091	0
41362.65	5.697278	0	0.004682675	0
41369.68	5.717854	0	0.00516008	0
41377.89	5.748436	0	0.005817225	0
41386.09	5.788161	0	0.006608526	0
41394.29	5.839829	0	0.007569828	0
41402.49	5.907258	0	0.008748364	0
41410.7	5.998443	0	0.01024452	0
41414.8	6.055528	0	0.01114195	0
41418.9	6.12232	0	0.01216319	0
41423	6.200865	0	0.01333205	0
41427.1	6.293752	0	0.01467841	0
41431.2	6.404292	0	0.01624007	0
41435.3	6.536772	0	0.01806542	0
41439.7	6.70979	0	0.02038961	0
41444.09	6.923294	0	0.02318543	0
41448.49	7.190562	0	0.02659999	0
41452.88	7.527415	0	0.03080163	0
41457.28	7.961944	0	0.03609359	0
41459.48	8.227582	0	0.03927253	0
41461.67	8.532377	0	0.04287739	0
41463.87	8.887133	0	0.04702457	0
41466.07	9.300662	0	0.05180315	0
41468.27	9.785847	0	0.05734556	0
41470.46	10.35642	0	0.06378923	0
41472.95	11.13853	0	0.0725146	0
41475.44	12.10276	0	0.08313378	0
41477.93	13.30627	0	0.09621789	0
41480.42	14.82933	0	0.1125622	0
41481.67	15.74885	0	0.1223351	0
41482.91	16.78732	0	0.1332992	0
41484.16	17.9844	0	0.1458535	0
41485.4	19.34831	0	0.1600609	0
41486.65	20.93427	0	0.1764681	0
41487.89	22.75612	0	0.1951851	0
41489.13	24.87159	0	0.2167664	0
41490.37	27.33399	0	0.2417081	0
41491.98	31.14841	0	0.2800198	0
41493.58	35.7625	0	0.3259176	0
41495.18	41.3396	0	0.3808451	0
41496.78	47.99435	0	0.4457092	0
41498.39	55.82331	0	0.5211801	0
41499.99	64.64708	0	0.6052242	0
41503.19	84.13484	0	0.7868172	0
41504.9	94.23266	0	0.8780679	0
41506.6	102.7946	0	0.9527022	0
41508.3	108.8788	0	1.002009	0
41510	111.7137	0	1.019229	0
41511.66	111.0146	0	1.00268	0
41513.31	107.076	0	0.9557949	0
41514.97	100.4262	0	0.8841649	0
41516.62	91.98556	0	0.7971029	0
41519.93	73.12345	0	0.6092836	0
41521.59	64.13269	0	0.5218784	0
41523.24	56.08169	0	0.4445834	0
41525.06	48.41154	0	0.3717999	0
41526.87	42.04096	0	0.3120246	0
41528.68	36.80173	0	0.2633781	0
41530.49	32.52151	0	0.2240287	0
41532.3	29.0245	0	0.1921825	0
41534.11	26.15436	0	0.1662805	0
41535.92	23.78184	0	0.1450543	0
41537.73	21.80431	0	0.1275093	0
41539.16	20.46808	0	0.1157401	0
41540.58	19.30465	0	0.1055564	0
41542.01	18.27227	0	0.09657464	0
41543.43	17.36467	0	0.08872564	0
41546.28	15.83094	0	0.07557538	0
41549.12	14.60176	0	0.06515619	0
41551.97	13.59476	0	0.05671482	0
41554.82	12.76216	0	0.04981113	0
41557.67	12.06582	0	0.04409889	0
41560.51	11.47911	0	0.0393362	0
41563.36	10.97591	0	0.03529321	0
41566.21	10.54159	0	0.03183844	0
41569.06	10.16362	0	0.02886128	0
41571.9	9.833696	0	0.02628767	0
41574.75	9.54209	0	0.02403478	0
41577.6	9.283933	0	0.02205937	0
41583.29	8.849401	0	0.01878031	0
41588.99	8.498111	0	0.01617831	0
41594.68	8.210432	0	0.01408601	0
41600.37	7.971059	0	0.01237592	0
41606.06	7.769785	0	0.01096328	0
41611.5	7.606197	0	0.009835007	0
41616.94	7.464238	0	0.008871477	0
41622.38	7.339585	0	0.008038146	0
41627.81	7.230089	0	0.007317456	0
41633.25	7.133092	0	0.006688918	0
41638.68	7.046974	0	0.006139418	0
41649.55	6.9006	0	0.005226032	0
41660.42	6.781318	0	0.004503539	0
41671.29	6.682509	0	0.003922224	0
41682.16	6.599494	0	0.003447548	0
41693.03	6.528884	0	0.003054921	0
41702.87	6.473555	0	0.002755225	0
41712.7	6.425019	0	0.002498715	0
41722.54	6.382614	0	0.002280518	0
41732.37	6.344181	0	0.002086721	0
41752.04	6.278584	0	0.001766931	0
41771.71	6.224922	0	0.001517131	0
41791.38	6.180165	0	0.001317892	0
41811.05	6.142216	0	0.001156136	0
41830.72	6.109639	0	0.001023073	0
41850.38	6.081405	0	9.13E-04	0
41869.02	6.057894	0	8.24E-04	0
41887.65	6.036995	0	7.49E-04	0
41906.29	6.018258	0	6.83E-04	0
41924.92	6.001644	0	6.28E-04	0
41943.56	5.986237	0	5.78E-04	0
41962.19	5.972318	0	5.35E-04	0
41980.83	5.959274	0	4.96E-04	0
41999.46	5.94762	0	4.62E-04	0
42018.1	5.93649	0	4.31E-04	0
42036.73	5.926463	0	4.04E-04	0
42074	5.908075	0	3.57E-04	0
42111.27	5.891901	0	3.18E-04	0
42148.54	5.877532	0	2.86E-04	0
42187.89	5.863973	0	2.58E-04	0
42227.23	5.851744	0	2.34E-04	0
42305.91	5.830413	0	1.97E-04	0
42384.59	5.812112	0	1.69E-04	0
42463.27	5.796256	0	1.48E-04	0
42541.95	5.782105	0	1.31E-04	0
42620.63	5.769287	0	1.17E-04	0
42699.31	5.757537	0	1.06E-04	0
42777.99	5.746672	0	9.74E-05	0
42838.04	5.738904	0	9.16E-05	0
42898.09	5.731655	0	8.68E-05	0
43018.18	5.717695	0	7.82E-05	0
43138.27	5.704747	0	7.13E-05	0
43258.36	5.692606	0	6.58E-05	0
43378.45	5.681123	0	6.13E-05	0
43498.54	5.670211	0	5.76E-05	0
43618.63	5.659757	0	5.44E-05	0
43738.72	5.649815	0	5.20E-05	0
43978.9	5.630494	0	4.77E-05	0
44219.08	5.612158	0	4.44E-05	0
44459.26	5.594563	0	4.20E-05	0
44699.44	5.577537	0	4.01E-05	0
45096.99	5.550289	0	3.80E-05	0
45494.53	5.523717	0	3.68E-05	0
45892.07	5.497344	0	3.61E-05	0
46289.61	5.471058	0	3.59E-05	0
46753.41	5.439944	0	3.63E-05	0
47217.21	5.407932	0	3.73E-05	0
47681.01	5.374558	0	3.90E-05	0
48144.81	5.339284	0	4.14E-05	0
48376.71	5.321115	0	4.27E-05	0
48608.61	5.301453	0	4.46E-05	0
49072.41	5.260239	0	4.88E-05	0
49536.21	5.214854	0	5.43E-05	0
50000	5.162961	0	6.18E-05	0
50275.62	5.12793	0	6.75E-05	0
50551.24	5.089071	0	7.44E-05	0
50826.86	5.045449	0	8.29E-05	0
50964.67	5.021988	0	8.77E-05	0
51102.48	4.995756	0	9.35E-05	0
51240.29	4.968733	0	9.95E-05	0
51378.1	4.938153	0	1.07E-04	0
51515.91	4.905815	0	1.15E-04	0
51653.72	4.869964	0	1.24E-04	0
51791.53	4.831301	0	1.34E-04	0
51929.34	4.787602	0	1.47E-04	0
52067.15	4.738636	0	1.61E-04	0
52204.95	4.683123	0	1.78E-04	0
52327.45	4.626744	0	1.96E-04	0
52449.95	4.562299	0	2.18E-04	0
52572.45	4.487702	0	2.44E-04	0
52694.94	4.400095	0	2.76E-04	0
52817.44	4.29555	0	3.17E-04	0
52878.69	4.235217	0	3.42E-04	0
52939.94	4.168164	0	3.70E-04	0
53001.19	4.093292	0	4.03E-04	0
53062.44	4.009125	0	4.41E-04	0
53123.69	3.913814	0	4.86E-04	0
53184.93	3.805031	0	5.40E-04	0
53238.53	3.696015	0	5.98E-04	0
53292.12	3.571308	0	6.68E-04	0
53345.71	3.428123	0	7.54E-04	0
53372.51	3.351621	0	8.01E-04	0
53399.3	3.266432	0	8.57E-04	0
53452.9	3.073887	0	9.94E-04	0
53479.7	2.965153	0	0.001077431	0
53506.49	2.847089	0	0.001174267	0
53533.29	2.718674	0	0.001287174	0
53560.08	2.578943	0	0.001419971	0
53586.88	2.426596	0	0.001578182	0
53613.67	2.260499	0	0.001769539	0
53635.69	2.11248	0	0.001961234	0
53657.7	1.956808	0	0.002182543	0
53679.71	1.790776	0	0.002455808	0
53701.72	1.61747	0	0.002790421	0
53723.73	1.440687	0	0.003207002	0
53745.74	1.267753	0	0.003734709	0
53756.75	1.186735	0	0.004052982	0
53767.75	1.11255	0	0.0044154	0
53778.76	1.048425	0	0.004831146	0
53789.76	0.9985445	0	0.005306509	0
53797.42	0.977083	0	0.005686304	0
53805.07	0.9693202	0	0.006109476	0
53812.25	0.9776928	0	0.00655215	0
53819.43	1.005117	0	0.00704547	0
53826.61	1.056238	0	0.007596844	0
53833.78	1.136073	0	0.008212828	0
53840.96	1.252316	0	0.008906065	0
53848.14	1.415575	0	0.009691346	0
53851.73	1.518209	0	0.01012272	0
53855.32	1.636979	0	0.01058247	0
53858.91	1.773793	0	0.01107284	0
53862.49	1.930341	0	0.01159482	0
53867.76	2.202464	0	0.01242876	0
53873.02	2.531529	0	0.01334741	0
53878.28	2.9284	0	0.01436269	0
53883.54	3.405333	0	0.01548614	0
53888.81	3.97793	0	0.01673289	0
53894.07	4.660899	0	0.01811184	0
53899.33	5.474771	0	0.01963956	0
53904.59	6.44195	0	0.02133052	0
53907.9	7.140392	0	0.02248456	0
53911.2	7.913828	0	0.02370801	0
53914.51	8.774068	0	0.02501088	0
53917.81	9.723257	0	0.02638717	0
53924.42	11.92976	0	0.0293788	0
53931.03	14.5959	0	0.03267391	0
53937.64	17.76632	0	0.03622545	0
53944.25	21.42822	0	0.0399252	0
53950.86	25.53589	0	0.04361262	0
53957.47	29.9788	0	0.04706419	0
53963.11	33.88446	0	0.04961319	0
53968.74	37.70899	0	0.05160025	0
53974.37	41.26352	0	0.05286736	0
53980	44.3543	0	0.05330123	0
53985.64	46.82417	0	0.05286016	0
53991.27	48.56189	0	0.05158746	0
53996.91	49.54269	0	0.04959323	0
54002.54	49.80118	0	0.04704833	0
54012.78	48.74299	0	0.04159343	0
54023.02	46.35216	0	0.03588432	0
54033.26	43.32481	0	0.03056094	0
54043.49	40.15519	0	0.02591985	0
54053.73	37.11761	0	0.02201363	0
54063.97	34.34498	0	0.0187905	0
54074.21	31.87778	0	0.01615116	0
54084.44	29.71258	0	0.01399396	0
54091.83	28.32065	0	0.01268119	0
54099.22	27.05956	0	0.01154036	0
54106.61	25.91685	0	0.01054595	0
54114	24.88051	0	0.009676342	0
54121.39	23.94022	0	0.008914089	0
54128.78	23.0911	0	0.008249059	0
54143.56	21.60481	0	0.007134804	0
54158.34	20.35284	0	0.00624568	0
54173.12	19.29712	0	0.005534323	0
54187.9	18.40045	0	0.004959047	0
54202.68	17.63392	0	0.004489408	0
54218.39	16.93659	0	0.004080933	0
54234.09	16.33994	0	0.003746556	0
54249.8	15.82657	0	0.003470834	0
54265.5	15.3841	0	0.003242809	0
54281.21	15.00853	0	0.003057747	0
54296.91	14.68271	0	0.002903565	0
54328.31	14.14688	0	0.002663078	0
54359.72	13.75341	0	0.002502167	0
54391.13	13.47543	0	0.002401526	0
54422.54	13.29489	0	0.002348673	0
54453.94	13.20006	0	0.00233561	0
54483.5	13.18244	0	0.002355147	0
54524.15	13.26922	0	0.002429437	0
54564.79	13.47682	0	0.002553943	0
54605.44	13.81662	0	0.00273239	0
54646.08	14.30832	0	0.002972263	0
54686.73	14.96265	0	0.003277716	0
54727.37	15.82807	0	0.003668279	0
54768.01	16.94435	0	0.00416009	0
54808.65	18.36406	0	0.004774463	0
54850.98	20.28831	0	0.005594298	0
54872.14	21.43242	0	0.006077649	0
54893.3	22.74052	0	0.006627104	0
54935.63	25.91785	0	0.007951637	0
54956.79	27.79647	0	0.008730171	0
54977.95	29.93634	0	0.009613012	0
55020.28	34.90295	0	0.01165077	0
55062.6	40.77238	0	0.0140372	0
55104.93	46.84833	0	0.01649252	0
55147.25	52.12525	0	0.01859409	0
55174.13	54.271	0	0.0194262	0
55201	55.06136	0	0.01970182	0
55221.99	54.60972	0	0.01948192	0
55242.97	53.30167	0	0.0189163	0
55263.95	51.31904	0	0.01808036	0
55284.93	48.79878	0	0.01703099	0
55368.86	36.95899	0	0.0121771	0
55410.83	31.68987	0	0.01004031	0
55452.79	27.31848	0	0.008277565	0
55473.78	25.44454	0	0.007524869	0
55494.76	23.79132	0	0.006862734	0
55515.74	22.29352	0	0.006264185	0
55536.72	20.95021	0	0.005728735	0
55559.36	19.67991	0	0.005223936	0
55581.99	18.55094	0	0.004776538	0
55604.63	17.53713	0	0.004375852	0
55627.26	16.63577	0	0.004020689	0
55672.53	15.12584	0	0.003428582	0
55717.8	13.89664	0	0.002949512	0
55763.07	12.90458	0	0.002565608	0
55808.34	12.07953	0	0.002248518	0
55853.61	11.40948	0	0.001993222	0
55898.87	10.82361	0	0.001771393	0
55944.14	10.3425	0	0.001591084	0
55989.41	9.925268	0	0.001435995	0
56034.68	9.559565	0	0.001301206	0
56079.95	9.241062	0	0.001184964	0
56125.22	8.969737	0	0.00108719	0
56170.49	8.728394	0	0.001001109	0
56261.02	8.31844	0	8.57E-04	0
56351.56	7.995702	0	7.47E-04	0
56442.09	7.728112	0	6.58E-04	0
56532.63	7.513083	0	5.90E-04	0
56623.16	7.323666	0	5.31E-04	0
56728.79	7.143685	0	4.78E-04	0
56834.42	6.991926	0	4.36E-04	0
56940.05	6.86205	0	4.03E-04	0
57045.67	6.74989	0	3.76E-04	0
57151.3	6.652219	0	3.56E-04	0
57256.92	6.566581	0	3.42E-04	0
57362.55	6.491048	0	3.32E-04	0
57468.17	6.424335	0	3.27E-04	0
57566.26	6.370008	0	3.27E-04	0
57664.34	6.321281	0	3.31E-04	0
57762.42	6.277682	0	3.40E-04	0
57860.5	6.239058	0	3.54E-04	0
57958.59	6.205406	0	3.74E-04	0
58056.67	6.178037	0	4.04E-04	0
58154.75	6.156627	0	4.42E-04	0
58252.83	6.142899	0	4.95E-04	0
58316.96	6.139389	0	5.40E-04	0
58381.09	6.141276	0	5.95E-04	0
58445.22	6.150034	0	6.64E-04	0
58509.35	6.16779	0	7.51E-04	0
58541.42	6.180671	0	8.02E-04	0
58573.48	6.197706	0	8.61E-04	0
58605.55	6.217684	0	9.26E-04	0
58637.61	6.242556	0	0.001000792	0
58669.68	6.273974	0	0.001087876	0
58701.74	6.312587	0	0.00118862	0
58733.81	6.36007	0	0.001306061	0
58765.87	6.418539	0	0.00144396	0
58799.82	6.495708	0	0.001618091	0
58833.77	6.593063	0	0.001828998	0
58867.72	6.716658	0	0.002087147	0
58884.7	6.789261	0	0.002235517	0
58901.67	6.874937	0	0.002407	0
58918.65	6.968824	0	0.002592929	0
58935.62	7.080075	0	0.002809223	0
58952.6	7.204907	0	0.003049073	0
58969.57	7.350046	0	0.003324046	0
58986.55	7.513775	0	0.003630921	0
59003.52	7.709248	0	0.003991993	0
59020.5	7.938932	0	0.004411076	0
59037.47	8.210349	0	0.004900437	0
59056.34	8.57389	0	0.005547881	0
59075.2	9.019997	0	0.0063325	0
59094.06	9.573844	0	0.007294859	0
59112.92	10.27161	0	0.008492898	0
59131.79	11.16577	0	0.0100102	0
59141.22	11.70683	0	0.01092066	0
59150.65	12.32927	0	0.01196192	0
59160.08	13.04364	0	0.01315033	0
59169.51	13.86741	0	0.01451327	0
59178.94	14.81508	0	0.01607301	0
59188.37	15.93949	0	0.01791234	0
59198.75	17.41496	0	0.02031133	0
59209.12	19.19673	0	0.02318998	0
59219.5	21.37013	0	0.02667881	0
59229.87	24.03732	0	0.03093219	0
59240.25	27.34076	0	0.03616463	0
59250.62	31.44729	0	0.04262333	0
59260.99	36.56853	0	0.05061802	0
59271.36	42.93206	0	0.06047203	0
59279.44	48.87691	0	0.06960538	0
59287.52	55.73565	0	0.08005572	0
59303.68	71.64101	0	0.1039083	0
59311.76	79.72867	0	0.1158081	0
59319.84	86.89168	0	0.1260743	0
59327.92	92.06466	0	0.1331098	0
59336	94.33723	0	0.1355971	0
59341.67	93.95826	0	0.1343116	0
59347.33	92.00742	0	0.1306562	0
59353	88.6938	0	0.1249805	0
59358.66	84.3483	0	0.1178172	0
59381.32	63.18673	0	0.08431078	0
59392.65	53.51403	0	0.06937059	0
59398.32	49.25863	0	0.06285961	0
59403.98	45.40678	0	0.05699524	0
59409.65	41.9323	0	0.05172965	0
59415.31	38.82375	0	0.04703896	0
59420.97	36.0439	0	0.04286138	0
59426.63	33.56021	0	0.0391434	0
59432.4	31.30008	0	0.03577281	0
59438.16	29.28628	0	0.03278056	0
59449.68	25.87386	0	0.0277364	0
59461.21	23.12328	0	0.02369797	0
59472.73	20.88939	0	0.02043939	0
59484.26	19.0542	0	0.01777923	0
59495.78	17.53461	0	0.01559002	0
59507.31	16.26239	0	0.0137682	0
59518.83	15.19035	0	0.01224212	0
59529.84	14.32533	0	0.01101823	0
59540.84	13.57387	0	0.009960621	0
59551.84	12.91684	0	0.00904067	0
59562.84	12.34004	0	0.008237308	0
59573.84	11.83539	0	0.007538386	0
59584.84	11.38927	0	0.006923816	0
59606.84	10.63865	0	0.005897865	0
59628.84	10.03629	0	0.005083313	0
59650.84	9.546231	0	0.004427723	0
59672.84	9.140835	0	0.003891125	0
59694.84	8.801448	0	0.003446653	0
59715.8	8.527343	0	0.003091448	0
59736.75	8.296191	0	0.002795323	0
59757.71	8.090023	0	0.002533413	0
59778.66	7.913372	0	0.002311584	0
59799.62	7.753125	0	0.002111945	0
59820.57	7.615005	0	0.001942045	0
59862.48	7.379013	0	0.001655837	0
59904.39	7.190236	0	0.001431918	0
59946.3	7.03501	0	0.001251715	0
59988.21	6.90477	0	0.00110368	0
60030.11	6.794717	0	9.81E-04	0
60069.93	6.705454	0	8.84E-04	0
60109.74	6.627861	0	8.02E-04	0
60189.36	6.499738	0	6.70E-04	0
60268.98	6.397221	0	5.69E-04	0
60348.6	6.314752	0	4.92E-04	0
60428.23	6.245974	0	4.30E-04	0
60507.85	6.187585	0	3.80E-04	0
60587.47	6.137296	0	3.39E-04	0
60667.09	6.09355	0	3.05E-04	0
60746.72	6.055298	0	2.77E-04	0
60826.34	6.021206	0	2.53E-04	0
60985.59	5.962752	0	2.16E-04	0
61144.84	5.91361	0	1.87E-04	0
61304.09	5.871909	0	1.66E-04	0
61463.34	5.835222	0	1.49E-04	0
61622.59	5.802388	0	1.36E-04	0
61781.84	5.772558	0	1.27E-04	0
61941.08	5.74511	0	1.19E-04	0
62142.24	5.713249	0	1.14E-04	0
62343.39	5.683284	0	1.12E-04	0
62511.02	5.659496	0	1.15E-04	0
62594.84	5.64781	0	1.19E-04	0
62678.65	5.636218	0	1.23E-04	0
62762.47	5.624682	0	1.31E-04	0
62846.28	5.613147	0	1.41E-04	0
62888.19	5.607371	0	1.48E-04	0
62930.09	5.601584	0	1.56E-04	0
63013.9	5.589989	0	1.77E-04	0
63055.81	5.584196	0	1.91E-04	0
63097.72	5.578437	0	2.09E-04	0
63139.63	5.57275	0	2.31E-04	0
63181.53	5.567211	0	2.58E-04	0
63223.44	5.561957	0	2.94E-04	0
63244.4	5.559481	0	3.16E-04	0
63265.35	5.557205	0	3.41E-04	0
63286.31	5.555095	0	3.70E-04	0
63307.26	5.553303	0	4.04E-04	0
63328.21	5.551821	0	4.43E-04	0
63349.16	5.550908	0	4.90E-04	0
63370.12	5.550703	0	5.46E-04	0
63391.07	5.551465	0	6.15E-04	0
63412.03	5.553564	0	6.99E-04	0
63432.98	5.557563	0	8.03E-04	0
63453.94	5.56432	0	9.37E-04	0
63464.42	5.569081	0	0.001016687	0
63474.89	5.575103	0	0.001108767	0
63485.37	5.582578	0	0.001214294	0
63495.84	5.591853	0	0.001336058	0
63506.32	5.603228	0	0.001476311	0
63516.79	5.617744	0	0.001643516	0
63527.79	5.637099	0	0.001853531	0
63538.79	5.661918	0	0.002108148	0
63549.79	5.69404	0	0.002420918	0
63560.79	5.736098	0	0.002810942	0
63566.29	5.761998	0	0.003043109	0
63571.79	5.791968	0	0.003305857	0
63577.29	5.82681	0	0.003604784	0
63582.79	5.867521	0	0.003946819	0
63588.29	5.91534	0	0.004340457	0
63593.79	5.971707	0	0.004795491	0
63599.29	6.038386	0	0.005323809	0
63604.79	6.118253	0	0.005944771	0
63610.56	6.220627	0	0.006725347	0
63616.32	6.347201	0	0.007671972	0
63622.08	6.505565	0	0.008834312	0
63627.84	6.706468	0	0.01028192	0
63630.73	6.827952	0	0.01114562	0
63633.61	6.966061	0	0.01211868	0
63636.49	7.12435	0	0.01322394	0
63639.37	7.306713	0	0.01448599	0
63642.25	7.517955	0	0.01593497	0
63645.13	7.764032	0	0.01760806	0
63648.01	8.052398	0	0.01955154	0
63650.89	8.39261	0	0.02182439	0
63654.04	8.839019	0	0.02477914	0
63657.18	9.38276	0	0.02834302	0
63660.32	10.05467	0	0.03270345	0
63663.46	10.89424	0	0.03809728	0
63666.61	11.95797	0	0.04486131	0
63668.18	12.59214	0	0.04886288	0
63669.75	13.30924	0	0.05336354	0
63671.32	14.12118	0	0.05843168	0
63672.89	15.04105	0	0.06414161	0
63674.46	16.08284	0	0.07057136	0
63676.03	17.2608	0	0.07779884	0
63678.91	19.81936	0	0.09335806	0
63681.78	22.92595	0	0.1120223	0
63684.65	26.57285	0	0.1336385	0
63687.52	30.61371	0	0.1572103	0
63690.39	34.72564	0	0.1807049	0
63693.26	38.4169	0	0.2011438	0
63696.13	41.11983	0	0.2152027	0
63697.57	41.94516	0	0.218961	0
63699	42.35738	0	0.2202193	0
63700.54	42.32818	0	0.2187439	0
63702.08	41.81626	0	0.2144246	0
63703.62	40.85797	0	0.2075192	0
63705.15	39.52355	0	0.1984875	0
63708.23	35.99818	0	0.1757208	0
63711.3	31.93125	0	0.150334	0
63714.38	27.87658	0	0.1255658	0
63717.45	24.22795	0	0.1036401	0
63720.53	21.11877	0	0.08520935	0
63722.07	19.77807	0	0.07733579	0
63723.6	18.57935	0	0.07033592	0
63725.32	17.37835	0	0.06336286	0
63727.04	16.3176	0	0.0572399	0
63728.76	15.38131	0	0.05186556	0
63730.48	14.55435	0	0.04714441	0
63732.2	13.8228	0	0.0429899	0
63733.92	13.17424	0	0.03932539	0
63735.64	12.59771	0	0.03608412	0
63737.35	12.08657	0	0.03322431	0
63740.79	11.21415	0	0.02837711	0
63744.23	10.5081	0	0.02449019	0
63747.67	9.929996	0	0.02133591	0
63751.1	9.452698	0	0.01875427	0
63754.39	9.06808	0	0.0166912	0
63757.67	8.741302	0	0.01495224	0
63760.95	8.460091	0	0.01346728	0
63764.23	8.216205	0	0.01218913	0
63767.51	8.003388	0	0.01108213	0
63770.79	7.81667	0	0.0101181	0
63774.07	7.651977	0	0.009274066	0
63777.35	7.505953	0	0.008531202	0
63783.92	7.259034	0	0.007288441	0
63790.48	7.059874	0	0.006300371	0
63797.04	6.89644	0	0.005500953	0
63803.6	6.760489	0	0.004845207	0
63809.23	6.661143	0	0.004372171	0
63814.86	6.574822	0	0.003965985	0
63820.49	6.499473	0	0.003615634	0
63826.11	6.433414	0	0.003312126	0
63837.36	6.321811	0	0.002807675	0
63848.61	6.231834	0	0.002409937	0
63859.86	6.158336	0	0.002092325	0
63871.11	6.097366	0	0.00183472	0
63882.36	6.046102	0	0.001622909	0
63893.61	6.00248	0	0.001446644	0
63904.87	5.96494	0	0.001298279	0
63916.12	5.932385	0	0.001172432	0
63927.37	5.903928	0	0.00106485	0
63938.62	5.879195	0	9.74E-04	0
63949.87	5.856875	0	8.93E-04	0
63961.12	5.836888	0	8.22E-04	0
63972.37	5.818813	0	7.59E-04	0
63983.62	5.802632	0	7.05E-04	0
64006.12	5.774371	0	6.12E-04	0
64028.62	5.75065	0	5.37E-04	0
64051.12	5.730442	0	4.77E-04	0
64073.62	5.713001	0	4.27E-04	0
64096.13	5.697764	0	3.85E-04	0
64118.63	5.684319	0	3.49E-04	0
64141.13	5.672332	0	3.19E-04	0
64163.63	5.661734	0	2.94E-04	0
64186.13	5.651925	0	2.72E-04	0
64208.63	5.643055	0	2.52E-04	0
64231.13	5.634747	0	2.35E-04	0
64253.63	5.62729	0	2.20E-04	0
64298.64	5.613694	0	1.94E-04	0
64343.64	5.601763	0	1.74E-04	0
64388.64	5.591136	0	1.57E-04	0
64433.64	5.581553	0	1.44E-04	0
64498.65	5.569173	0	1.28E-04	0
64563.65	5.558195	0	1.16E-04	0
64596.16	5.552891	0	1.10E-04	0
64628.66	5.548052	0	1.06E-04	0
64693.66	5.538674	0	9.72E-05	0
64758.67	5.529922	0	9.03E-05	0
64823.67	5.521751	0	8.46E-05	0
64953.67	5.506599	0	7.55E-05	0
65083.68	5.492737	0	6.89E-05	0
65148.69	5.485954	0	6.59E-05	0
65213.69	5.479592	0	6.36E-05	0
65343.7	5.467103	0	5.94E-05	0
65473.7	5.455137	0	5.59E-05	0
65643.71	5.440157	0	5.24E-05	0
65813.72	5.425824	0	4.98E-05	0
65983.73	5.411595	0	4.74E-05	0
66153.74	5.397849	0	4.57E-05	0
66493.76	5.37079	0	4.28E-05	0
66833.78	5.344197	0	4.08E-05	0
67513.82	5.291175	0	3.85E-05	0
68193.85	5.236814	0	3.77E-05	0
68733.88	5.191245	0	3.79E-05	0
69273.91	5.142612	0	3.89E-05	0
69813.94	5.089784	0	4.05E-05	0
70083.96	5.06234	0	4.14E-05	0
70353.97	5.031268	0	4.29E-05	0
70894	4.966013	0	4.64E-05	0
71164.02	4.928986	0	4.87E-05	0
71434.03	4.88876	0	5.16E-05	0
71704.05	4.844507	0	5.51E-05	0
71974.06	4.794431	0	5.97E-05	0
72244.08	4.738886	0	6.55E-05	0
72514.09	4.675188	0	7.34E-05	0
72629.1	4.644577	0	7.80E-05	0
72744.11	4.612001	0	8.34E-05	0
72859.12	4.577609	0	8.96E-05	0
72974.12	4.540016	0	9.77E-05	0
73089.13	4.499235	0	1.08E-04	0
73146.63	4.477549	0	1.15E-04	0
73204.13	4.454664	0	1.23E-04	0
73261.64	4.430836	0	1.33E-04	0
73319.14	4.40607	0	1.44E-04	0
73376.64	4.379797	0	1.59E-04	0
73434.14	4.35221	0	1.78E-04	0
73469.15	4.334651	0	1.92E-04	0
73504.15	4.3165	0	2.10E-04	0
73539.15	4.297735	0	2.33E-04	0
73574.15	4.27842	0	2.60E-04	0
73609.16	4.25837	0	2.96E-04	0
73626.66	4.2481	0	3.18E-04	0
73644.16	4.23767	0	3.44E-04	0
73661.66	4.227088	0	3.75E-04	0
73679.16	4.216365	0	4.11E-04	0
73696.66	4.205524	0	4.55E-04	0
73714.16	4.194598	0	5.08E-04	0
73726.66	4.186771	0	5.53E-04	0
73739.16	4.178956	0	6.05E-04	0
73751.66	4.171198	0	6.68E-04	0
73764.16	4.163558	0	7.43E-04	0
73776.66	4.156122	0	8.35E-04	0
73789.16	4.14902	0	9.47E-04	0
73801.66	4.142441	0	0.001087191	0
73814.16	4.136679	0	0.001265714	0
73822.91	4.133368	0	0.001421398	0
73831.66	4.130907	0	0.001610694	0
73840.41	4.129593	0	0.001842845	0
73849.16	4.129886	0	0.002131997	0
73853.54	4.130886	0	0.002305813	0
73857.91	4.13261	0	0.002503273	0
73862.29	4.135216	0	0.002729553	0
73866.66	4.138883	0	0.002989138	0
73871.04	4.143882	0	0.003290349	0
73875.41	4.150516	0	0.003640956	0
73879.79	4.159247	0	0.004054462	0
73884.16	4.170603	0	0.004544514	0
73888.54	4.185397	0	0.005133868	0
73892.91	4.204588	0	0.005847192	0
73897.29	4.229732	0	0.006726427	0
73901.66	4.262909	0	0.007824769	0
73903.85	4.283556	0	0.008483596	0
73906.04	4.307595	0	0.009232923	0
73908.23	4.33572	0	0.01009034	0
73910.41	4.368638	0	0.01107302	0
73912.6	4.407767	0	0.01221788	0
73914.79	4.454417	0	0.0135569	0
73916.98	4.510509	0	0.01513758	0
73919.16	4.578282	0	0.01701411	0
73921.51	4.668759	0	0.01947527	0
73923.85	4.783004	0	0.02252818	0
73925.03	4.852593	0	0.02436403	0
