						
						
Energy	total	scatter	capture	fission		
65901.74	35.02472	0	0.1202003	0		
65903.48	36.64343	0	0.1180964	0		
65905.22	37.85911	0	0.1147217	0		
65906.96	38.65996	0	0.1102591	0		
65910.09	39.10655	0	0.1002267	0		
65913.21	38.47782	0	0.08886289	0		
65916.34	37.08663	0	0.07734131	0		
65919.46	35.26203	0	0.06660711	0		
65922.59	33.25415	0	0.05706195	0		
65925.71	31.25507	0	0.04891515	0		
65928.84	29.35755	0	0.04206192	0		
65931.96	27.62424	0	0.03639605	0		
65934.48	26.35113	0	0.03254666	0		
65936.99	25.19474	0	0.02925897	0		
65939.5	24.1437	0	0.02643329	0		
65942.01	23.18956	0	0.02399632	0		
65944.52	22.32298	0	0.02188527	0		
65947.03	21.53487	0	0.02004776	0		
65949.54	20.8169	0	0.01844099	0		
65952.05	20.16169	0	0.01703021	0		
65957.07	19.01397	0	0.01468733	0		
65962.09	18.04708	0	0.01284226	0		
65967.11	17.22548	0	0.01136889	0		
65972.13	16.52136	0	0.01017696	0		
65977.71	15.8505	0	0.009103894	0		
65983.29	15.27598	0	0.008235298	0		
65988.87	14.78103	0	0.007526286	0		
65994.45	14.3506	0	0.006940298	0		
66000.03	13.97175	0	0.006447976	0		
66005.61	13.63663	0	0.006031573	0		
66016.77	13.07545	0	0.005378417	0		
66027.93	12.62849	0	0.004901968	0		
66039.09	12.26943	0	0.004551782	0		
66050.25	11.98293	0	0.004298892	0		
66061.4	11.74225	0	0.004104122	0		
66074.8	11.51101	0	0.003939952	0		
66088.19	11.33028	0	0.003833781	0		
66101.58	11.1906	0	0.003773034	0		
66114.97	11.08639	0	0.00375043	0		
66132.83	10.99466	0	0.003770369	0		
66150.68	10.94986	0	0.003840343	0		
66174.12	10.95527	0	0.004003389	0		
66197.55	11.02945	0	0.004247929	0		
66220.99	11.17384	0	0.004583899	0		
66244.42	11.39675	0	0.005032497	0		
66267.86	11.71209	0	0.00562645	0		
66291.29	12.1428	0	0.006417333	0		
66303.01	12.41464	0	0.006915174	0		
66314.72	12.73019	0	0.007495905	0		
66326.44	13.09754	0	0.008177269	0		
66338.15	13.52631	0	0.008982299	0		
66349.87	14.04141	0	0.009965702	0		
66361.59	14.65791	0	0.01116551	0		
66373.31	15.40312	0	0.01264822	0		
66385.02	16.3146	0	0.01450737	0		
66396.74	17.44832	0	0.01688447	0		
66402.6	18.12169	0	0.01832757	0		
66408.46	18.88273	0	0.01998448	0		
66414.32	19.74726	0	0.02189787	0		
66420.18	20.73308	0	0.02411663	0		
66426.04	21.86073	0	0.02669843	0		
66431.89	23.16168	0	0.02973259	0		
66438.03	24.76596	0	0.03355152	0		
66444.17	26.67078	0	0.03818538	0		
66450.31	28.94791	0	0.04385233	0		
66456.44	31.68813	0	0.05083772	0		
66462.58	35.02332	0	0.05956115	0		
66468.71	39.09592	0	0.07051294	0		
66471.78	41.47039	0	0.07704	0		
66474.85	44.10034	0	0.08438575	0		
66477.92	47.00913	0	0.09264914	0		
66480.98	50.20588	0	0.1018964	0		
66485.39	55.35912	0	0.1171722	0		
66489.8	61.14369	0	0.134894	0		
66494.21	67.45245	0	0.1549999	0		
66498.61	74.01229	0	0.1769278	0		
66503.02	80.38936	0	0.1996035	0		
66507.43	85.87566	0	0.2210606	0		
66511.84	89.63446	0	0.2387927	0		
66516.24	90.90152	0	0.2501676	0		
66520	89.68076	0	0.2533908	0		
66522.8	87.38844	0	0.2515725	0		
66525.6	84.03494	0	0.2462817	0		
66528.4	79.80889	0	0.2379081	0		
66531.2	74.94457	0	0.2270282	0		
66536.8	64.27088	0	0.2004665	0		
66542.4	53.69482	0	0.1717632	0		
66548	44.29824	0	0.1446688	0		
66550.8	40.20255	0	0.1323811	0		
66553.6	36.52377	0	0.1210766	0		
66556.4	33.24488	0	0.1107724	0		
66559.2	30.33747	0	0.101441	0		
66562	27.76811	0	0.09302726	0		
66564.79	25.50966	0	0.08548734	0		
66568.01	23.23369	0	0.07773425	0		
66571.22	21.27176	0	0.07090778	0		
66574.43	19.57342	0	0.06487396	0		
66577.64	18.10104	0	0.05953374	0		
66584.07	15.70604	0	0.05058051	0		
66590.49	13.88958	0	0.04350174	0		
66596.92	12.49512	0	0.03783191	0		
66603.34	11.41013	0	0.03322916	0		
66609.77	10.55378	0	0.02943567	0		
66616.19	9.877495	0	0.02629893	0		
66622.16	9.373605	0	0.02384928	0		
66628.12	8.96513	0	0.02176637	0		
66634.09	8.631609	0	0.01997726	0		
66640.05	8.359459	0	0.01843605	0		
66651.98	7.953884	0	0.01592936	0		
66663.91	7.68425	0	0.01401044	0		
66675.84	7.510501	0	0.01252659	0		
66687.77	7.396836	0	0.01132852	0		
66699.7	7.330758	0	0.01036615	0		
66711.62	7.300284	0	0.009588278	0		
66731.81	7.306203	0	0.008582388	0		
66752	7.362096	0	0.007859771	0		
66772.19	7.452274	0	0.007338466	0		
66792.38	7.569857	0	0.006978131	0		
66812.57	7.704001	0	0.006712292	0		
66832.76	7.856478	0	0.006542722	0		
66873.13	8.20238	0	0.006388208	0		
66913.51	8.608935	0	0.006446332	0		
66953.89	9.077461	0	0.006661394	0		
66994.27	9.621155	0	0.007019578	0		
67034.64	10.2589	0	0.007521591	0		
67075.02	11.00592	0	0.008165958	0		
67115.4	11.8995	0	0.008981502	0		
67155.78	12.97323	0	0.009992165	0		
67196.15	14.26999	0	0.011232	0		
67236.15	15.85786	0	0.01276016	0		
67276.14	17.81082	0	0.01463909	0		
67316.13	20.24781	0	0.01697217	0		
67356.12	23.34291	0	0.01990969	0		
67376.12	25.16426	0	0.02162573	0		
67396.11	27.23672	0	0.02356574	0		
67436.1	32.21176	0	0.02817266	0		
67456.1	35.17775	0	0.03088855	0		
67476.09	38.54109	0	0.03393825	0		
67516.08	46.34918	0	0.04092089	0		
67539.07	51.5939	0	0.0455222	0		
67562.06	57.39492	0	0.05048405	0		
67608.04	69.25531	0	0.0604453	0		
67631.03	74.89988	0	0.06494027	0		
67654.02	79.74778	0	0.06858716	0		
67677.01	83.31739	0	0.07097665	0		
67700	85.1879	0	0.0717759	0		
67722.47	85.16596	0	0.07089295	0		
67744.93	83.40219	0	0.06850293	0		
67767.4	80.20983	0	0.0649286	0		
67789.86	75.98483	0	0.0605488	0		
67879.72	55.93961	0	0.04141274	0		
67902.19	51.38922	0	0.03726861	0		
67924.65	47.29218	0	0.03358881	0		
67947.12	43.46897	0	0.03018279	0		
67969.58	40.15936	0	0.02727334	0		
67992.05	37.1167	0	0.02461665	0		
68014.51	34.45194	0	0.02231434	0		
68059.43	29.95162	0	0.01847093	0		
68085.08	27.85352	0	0.01670363	0		
68110.73	25.98864	0	0.0151445	0		
68136.38	24.32667	0	0.01376558	0		
68162.03	22.89258	0	0.01258707	0		
68213.33	20.46397	0	0.01061246	0		
68264.62	18.55233	0	0.00908303	0		
68315.92	16.99491	0	0.007854867	0		
68367.21	15.73484	0	0.00687677	0		
68418.51	14.6953	0	0.006082259	0		
68469.8	13.82302	0	0.005425644	0		
68518.77	13.13469	0	0.00491678	0		
68567.73	12.53939	0	0.004483399	0		
68616.7	12.03065	0	0.004119669	0		
68665.66	11.57457	0	0.003798175	0		
68714.63	11.19225	0	0.00353557	0		
68763.59	10.85799	0	0.003311094	0		
68812.56	10.55608	0	0.003112288	0		
68861.52	10.30208	0	0.002951419	0		
68959.45	9.874361	0	0.002693437	0		
69057.38	9.556361	0	0.00252328	0		
69155.31	9.318627	0	0.002418647	0		
69253.23	9.153962	0	0.002375327	0		
69327.84	9.079815	0	0.002386837	0		
69402.45	9.049204	0	0.002437441	0		
69477.07	9.066029	0	0.002531842	0		
69551.68	9.137363	0	0.00267772	0		
69626.29	9.274591	0	0.002886912	0		
69700.9	9.495296	0	0.003177213	0		
69775.52	9.824987	0	0.00357402	0		
69812.83	10.04266	0	0.003824121	0		
69850.13	10.30594	0	0.004118832	0		
69887.44	10.62287	0	0.004465949	0		
69924.74	11.00457	0	0.004876207	0		
69962.05	11.46564	0	0.005363675	0		
69999.35	12.0243	0	0.005945748	0		
70049.92	12.9897	0	0.006935704	0		
70075.21	13.56814	0	0.007522787	0		
70100.49	14.2509	0	0.00820983	0		
70125.78	15.03644	0	0.008994934	0		
70151.06	15.92397	0	0.009877095	0		
70176.35	16.97751	0	0.01091665	0		
70201.63	18.20139	0	0.01211665	0		
70226.92	19.58632	0	0.01346784	0		
70252.2	21.22262	0	0.01505367	0		
70277.49	23.12116	0	0.01688171	0		
70302.77	25.22774	0	0.01890061	0		
70328.06	27.65328	0	0.02120826	0		
70353.34	30.35022	0	0.02375344	0		
70403.9	36.21204	0	0.02921811	0		
70430.43	39.19582	0	0.03194884	0		
70456.95	41.74812	0	0.03423229	0		
70483.48	43.53052	0	0.03575484	0		
70510	44.26866	0	0.0362696	0		
70530.41	44.02719	0	0.03589734	0		
70550.81	43.13246	0	0.03491512	0		
70571.22	41.70829	0	0.03344543	0		
70591.62	39.85216	0	0.03158547	0		
70673.23	30.87804	0	0.02289193	0		
70714.04	26.78713	0	0.01901783	0		
70754.84	23.33666	0	0.01578765	0		
70775.25	21.85508	0	0.0144125	0		
70795.65	20.5308	0	0.01319046	0		
70836.45	18.2528	0	0.0111051	0		
70879.3	16.352	0	0.009388282	0		
70922.14	14.81819	0	0.008023379	0		
70964.98	13.58793	0	0.006949607	0		
71007.82	12.57553	0	0.006085823	0		
71050.66	11.74423	0	0.00539878	0		
71093.5	11.04432	0	0.004843105	0		
71136.34	10.46373	0	0.004413019	0		
71179.18	9.949973	0	0.004057802	0		
71250.59	9.246664	0	0.003665955	0		
71286.29	8.946956	0	0.003558828	0		
71321.99	8.674254	0	0.003519788	0		
71346.09	8.503725	0	0.003541256	0		
71370.19	8.342859	0	0.003611933	0		
71394.29	8.19104	0	0.003745715	0		
71418.39	8.047321	0	0.003951149	0		
71442.49	7.91523	0	0.004287434	0		
71454.54	7.854132	0	0.004519442	0		
71466.59	7.797287	0	0.004808769	0		
71478.64	7.745895	0	0.005171682	0		
71490.69	7.701776	0	0.005630865	0		
71502.74	7.667422	0	0.00621504	0		
71514.78	7.646434	0	0.006961718	0		
71523.26	7.644205	0	0.007634091	0		
71531.74	7.656056	0	0.008462983	0		
71540.22	7.687137	0	0.009496411	0		
71548.7	7.745233	0	0.01080478	0		
71557.18	7.842173	0	0.01249133	0		
71561.42	7.910496	0	0.0135212	0		
71565.66	7.995819	0	0.01470651	0		
71569.9	8.102041	0	0.01607876	0		
71574.14	8.23474	0	0.01768266	0		
71578.38	8.401557	0	0.01957864	0		
71582.61	8.611706	0	0.02183645	0		
71587.08	8.89533	0	0.02472647	0		
71591.54	9.261746	0	0.02827763	0		
71596	9.741163	0	0.03271208	0		
71600.46	10.37679	0	0.03833906	0		
71602.7	10.77398	0	0.04174885	0		
71604.93	11.23479	0	0.04562539	0		
71607.16	11.7741	0	0.05007336	0		
71609.39	12.40851	0	0.05520474	0		
71611.62	13.159	0	0.06115931	0		
71613.85	14.05221	0	0.06811208	0		
71616.08	15.12184	0	0.07628112	0		
71618.31	16.41017	0	0.08593519	0		
71620.76	18.14031	0	0.09864287	0		
71623.21	20.28244	0	0.1140491	0		
71625.66	22.93647	0	0.1327347	0		
71628.1	26.19682	0	0.1551961	0		
71630.55	30.19288	0	0.1821155	0		
71633	34.98058	0	0.2136156	0		
71635.45	40.54942	0	0.2493345	0		
71637.89	46.73295	0	0.2878792	0		
71640.92	54.81777	0	0.3363397	0		
71643.95	62.43978	0	0.379297	0		
71645.47	65.71291	0	0.3963857	0		
71646.98	68.39973	0	0.4092148	0		
71648.49	70.39622	0	0.4172094	0		
71650	71.6088	0	0.4199165	0		
71651.73	71.97185	0	0.416332	0		
71653.19	71.42673	0	0.4079408	0		
71654.64	70.1607	0	0.3951983	0		
71657.54	65.81077	0	0.3592278	0		
71660.45	59.79275	0	0.3145706	0		
71663.35	53.12965	0	0.2679516	0		
71666.26	46.57877	0	0.2239371	0		
71669.16	40.68242	0	0.1855642	0		
71672.07	35.61292	0	0.1534572	0		
71673.52	33.41307	0	0.1397843	0		
71674.97	31.41914	0	0.1275336	0		
71676.5	29.52333	0	0.1160176	0		
71678.03	27.82306	0	0.1058051	0		
71679.56	26.29913	0	0.0967508	0		
71681.09	24.93275	0	0.08871779	0		
71684.15	22.60345	0	0.07522721	0		
71687.2	20.71808	0	0.06451878	0		
71690.26	19.16741	0	0.05587468	0		
71693.31	17.88753	0	0.04886792	0		
71696.37	16.81338	0	0.04308992	0		
71699.42	15.90879	0	0.03830675	0		
71702.48	15.1343	0	0.03427967	0		
71705.54	14.46726	0	0.03086769	0		
71708.6	13.88786	0	0.02795131	0		
71711.66	13.38095	0	0.02544	0		
71714.72	12.93468	0	0.02326371	0		
71717.78	12.53954	0	0.02136679	0		
71723.89	11.87385	0	0.01824372	0		
71730.01	11.33461	0	0.01579126	0		
71736.12	10.89138	0	0.01383676	0		
71742.24	10.52026	0	0.01224985	0		
71748.35	10.20679	0	0.01095035	0		
71755.3	9.904664	0	0.009738849	0		
71762.25	9.646512	0	0.008738642	0		
71769.2	9.422846	0	0.007900822	0		
71776.15	9.227653	0	0.007194604	0		
71783.1	9.055827	0	0.006594403	0		
71790.05	8.903246	0	0.006079902	0		
71797	8.766665	0	0.005635363	0		
71803.94	8.643686	0	0.005249031	0		
71817.84	8.430098	0	0.004612575	0		
71831.74	8.252019	0	0.004120844	0		
71845.64	8.096504	0	0.003718163	0		
71859.53	7.960629	0	0.003390704	0		
71878.44	7.799765	0	0.003034422	0		
71897.34	7.66003	0	0.002753879	0		
71916.24	7.536177	0	0.002528443	0		
71935.14	7.424571	0	0.002344264	0		
71954.05	7.32349	0	0.002194713	0		
71972.95	7.229793	0	0.00206894	0		
72010.75	7.05744	0	0.001865563	0		
72048.56	6.901503	0	0.001715717	0		
72086.36	6.756284	0	0.001603332	0		
72124.16	6.61763	0	0.001518615	0		
72161.96	6.482361	0	0.001455574	0		
72215.33	6.291897	0	0.001397495	0		
72268.7	6.096276	0	0.001369215	0		
72308.73	5.941535	0	0.001369169	0		
72348.76	5.77609	0	0.001388823	0		
72388.79	5.595754	0	0.001431868	0		
72428.81	5.395268	0	0.001504755	0		
72448.83	5.286452	0	0.001553823	0		
72468.84	5.167395	0	0.001618437	0		
72488.86	5.040638	0	0.001695383	0		
72508.87	4.902189	0	0.001791433	0		
72528.89	4.75331	0	0.001905864	0		
72548.9	4.586745	0	0.002053352	0		
72568.91	4.401569	0	0.002239137	0		
72588.92	4.193924	0	0.002476044	0		
72604.49	4.013743	0	0.002707433	0		
72620.06	3.814196	0	0.002993675	0		
72635.63	3.592195	0	0.003351456	0		
72651.19	3.345844	0	0.003797857	0		
72666.76	3.066314	0	0.00438489	0		
72674.54	2.913288	0	0.004745281	0		
72682.32	2.750527	0	0.005162554	0		
72690.11	2.577193	0	0.005649711	0		
72697.89	2.393231	0	0.006221355	0		
72705.67	2.198163	0	0.0068986	0		
72713.45	1.992152	0	0.007708444	0		
72720.13	1.80721	0	0.008535875	0		
72726.8	1.616461	0	0.009511147	0		
72733.47	1.421963	0	0.01067213	0		
72740.14	1.227708	0	0.01207839	0		
72746.81	1.040649	0	0.01380198	0		
72753.48	0.8722654	0	0.01593309	0		
72756.82	0.8003683	0	0.01719075	0		
72760.15	0.7410855	0	0.01859702	0		
72763.49	0.6983945	0	0.02018517	0		
72766.82	0.6781466	0	0.02197546	0		
72769.05	0.6805218	0	0.02330692	0		
72771.28	0.6986587	0	0.02475818	0		
72773.5	0.7354192	0	0.02633475	0		
72775.73	0.7947648	0	0.02806517	0		
72777.95	0.8804532	0	0.02994985	0		
72780.18	0.9983851	0	0.03202361	0		
72782.4	1.153534	0	0.03428745	0		
72784.62	1.35341	0	0.03677145	0		
72786.84	1.606224	0	0.0394981	0		
72788.03	1.766777	0	0.04106769	0		
72789.22	1.946856	0	0.04271733	0		
72790.41	2.148195	0	0.04445064	0		
72791.6	2.372647	0	0.04627115	0		
72792.79	2.622188	0	0.04818227	0		
72793.98	2.898914	0	0.05018723	0		
72796.35	3.539928	0	0.05447117	0		
72798.73	4.320031	0	0.05917748	0		
72801.1	5.252726	0	0.06427467	0		
72803.48	6.366288	0	0.06979801	0		
72805.85	7.67027	0	0.07567093	0		
72807.36	8.60982	0	0.07958077	0		
72808.87	9.63735	0	0.08359517	0		
72811.89	11.9594	0	0.09181267	0		
72814.91	14.62245	0	0.1000043	0		
72817.93	17.57384	0	0.1077466	0		
72820.95	20.71706	0	0.1145409	0		
72823.97	23.91467	0	0.1198695	0		
72826.99	27.00072	0	0.1232737	0		
72830	29.79329	0	0.1244359	0		
72833.45	32.45009	0	0.1228947	0		
72836.9	34.374	0	0.1184821	0		
72840.35	35.50323	0	0.1117253	0		
72843.8	35.87528	0	0.1033515	0		
72848.73	35.32525	0	0.09008245	0		
72853.66	33.90633	0	0.07690878	0		
72858.59	32.04045	0	0.06496418	0		
72863.51	30.04131	0	0.05473343	0		
72868.44	28.08733	0	0.04620586	0		
72873.37	26.27596	0	0.03922364	0		
72878.3	24.64213	0	0.0335382	0		
72883.22	23.19183	0	0.0289137	0		
72886.66	22.2787	0	0.02618904	0		
72890.09	21.44428	0	0.02381916	0		
72893.52	20.67948	0	0.02174449	0		
72896.95	19.97807	0	0.01992204	0		
72900.38	19.33424	0	0.01831597	0		
72903.81	18.74266	0	0.01689637	0		
72910.67	17.69585	0	0.01451588	0		
72917.53	16.79887	0	0.01260741	0		
72924.39	16.0228	0	0.01105296	0		
72931.25	15.34758	0	0.009775761	0		
72938.11	14.75635	0	0.00871645	0		
72944.98	14.23438	0	0.007827973	0		
72951.84	13.77193	0	0.007078145	0		
72958.7	13.35912	0	0.006439037	0		
72965.56	12.98858	0	0.005890153	0		
72972.42	12.6543	0	0.005415498	0		
72979.28	12.35147	0	0.005002727	0		
72993	11.82729	0	0.004329534	0		
73006.73	11.38296	0	0.003797976	0		
73020.45	11.00283	0	0.003372967	0		
73034.17	10.67475	0	0.003029686	0		
73047.89	10.38864	0	0.00274872	0		
73063.45	10.10529	0	0.00248796	0		
73079	9.857695	0	0.002274908	0		
73094.55	9.6392	0	0.002098821	0		
73110.1	9.444845	0	0.001951999	0		
73141.21	9.11706	0	0.001728173	0		
73172.31	8.843062	0	0.001562394	0		
73203.42	8.613092	0	0.001441806	0		
73234.52	8.41699	0	0.001354551	0		
73265.63	8.247416	0	0.001293034	0		
73296.73	8.099384	0	0.001252603	0		
73326.01	7.976393	0	0.001231294	0		
73355.28	7.867167	0	0.001225095	0		
73399.2	7.726809	0	0.001244952	0		
73443.11	7.612283	0	0.001301801	0		
73465.07	7.566258	0	0.001348473	0		
73487.02	7.528664	0	0.001409865	0		
73508.98	7.50022	0	0.001487756	0		
73530.93	7.483459	0	0.001586842	0		
73551.98	7.482849	0	0.00170996	0		
73573.02	7.497721	0	0.00186066	0		
73594.06	7.539801	0	0.002058887	0		
73615.1	7.617113	0	0.002316527	0		
73636.14	7.745628	0	0.00265734	0		
73646.66	7.836464	0	0.002869549	0		
73657.18	7.950929	0	0.003117926	0		
73667.7	8.094806	0	0.003410346	0		
73678.22	8.275665	0	0.003756974	0		
73688.74	8.501912	0	0.004168804	0		
73699.26	8.786077	0	0.004661895	0		
73709.33	9.136096	0	0.005241001	0		
73719.39	9.582342	0	0.005948944	0		
73729.46	10.15651	0	0.006824357	0		
73739.52	10.90113	0	0.007917172	0		
73749.59	11.87897	0	0.009300109	0		
73754.62	12.48017	0	0.01012792	0		
73759.65	13.17399	0	0.01106607	0		
73764.68	13.97639	0	0.01213148	0		
73769.71	14.90587	0	0.0133432	0		
73774.74	15.98349	0	0.01472214	0		
73779.77	17.23247	0	0.01629025	0		
73787.3	19.47468	0	0.01903644	0		
73794.83	22.2303	0	0.0223065	0		
73802.36	25.55958	0	0.02611259	0		
73809.89	29.42271	0	0.0303449	0		
73817.42	33.57453	0	0.03467903	0		
73824.95	37.60743	0	0.03857841	0		
73832.48	40.92457	0	0.04134559	0		
73836.24	42.10593	0	0.04209361	0		
73840	42.88441	0	0.04234527	0		
73845.7	43.22753	0	0.04175206	0		
73850.64	42.721	0	0.04035601	0		
73855.58	41.56244	0	0.0382972	0		
73865.46	37.90117	0	0.03299574	0		
73875.34	33.52988	0	0.02732805	0		
73885.22	29.34941	0	0.02224744	0		
73890.16	27.46595	0	0.02004776	0		
73895.1	25.74402	0	0.0180779	0		
73900.04	24.18495	0	0.01632682	0		
73904.98	22.78278	0	0.01477863	0		
73909.92	21.52656	0	0.01341367	0		
73914.86	20.40299	0	0.01221122	0		
73919.8	19.39829	0	0.01115142	0		
73924.74	18.4992	0	0.01021603	0		
73931.1	17.47748	0	0.009169023	0		
73937.46	16.58727	0	0.008271702	0		
73943.82	15.80864	0	0.00749926	0		
73950.18	15.12473	0	0.006831225	0		
73956.54	14.52141	0	0.006250746	0		
73962.9	13.98684	0	0.005743978	0		
73975.62	13.08608	0	0.00490806	0		
73988.34	12.36216	0	0.004255134	0		
74001.06	11.77687	0	0.003742457	0		
74013.78	11.28551	0	0.003322926	0		
74026.49	10.87257	0	0.002979704	0		
74041.17	10.4728	0	0.002657053	0		
74055.84	10.13791	0	0.002395222	0		
74070.52	9.853541	0	0.002179901	0		
74085.19	9.609749	0	0.00200123	0		
74099.87	9.398388	0	0.001851401	0		
74114.54	9.213778	0	0.001724943	0		
74129.22	9.051247	0	0.001617526	0		
74143.89	8.91049	0	0.001528544	0		
74173.24	8.664309	0	0.001380178	0		
74202.59	8.463544	0	0.001269319	0		
74231.94	8.296722	0	0.001186195	0		
74261.29	8.155777	0	0.001124251	0		
74292.6	8.027491	0	0.001076597	0		
74323.9	7.917235	0	0.001044651	0		
74355.21	7.821404	0	0.001026321	0		
74386.51	7.73748	0	0.001020565	0		
74415.87	7.66789	0	0.001026435	0		
74445.22	7.605994	0	0.001043768	0		
74474.57	7.550969	0	0.00107386	0		
74503.92	7.502327	0	0.001118951	0		
74533.27	7.459899	0	0.001182583	0		
74562.62	7.423884	0	0.001270207	0		
74591.97	7.394972	0	0.001390243	0		
74606.65	7.38285	0	0.001462137	0		
74621.32	7.373566	0	0.001549854	0		
74638.93	7.366249	0	0.001678075	0		
74656.54	7.363758	0	0.001836854	0		
74674.15	7.367378	0	0.002035894	0		
74691.76	7.378999	0	0.002289165	0		
74709.37	7.401485	0	0.002617462	0		
74718.18	7.418103	0	0.002819126	0		
74726.98	7.438979	0	0.003050497	0		
74735.79	7.464947	0	0.003317677	0		
74744.59	7.498079	0	0.003635046	0		
74753.4	7.539881	0	0.004013349	0		
74762.2	7.592347	0	0.00446629	0		
74770.52	7.654519	0	0.004982437	0		
74778.84	7.732472	0	0.005608703	0		
74787.16	7.831078	0	0.006378666	0		
74795.47	7.957023	0	0.00733813	0		
74803.79	8.12	0	0.008553613	0		
74807.95	8.219354	0	0.009284446	0		
74812.1	8.333673	0	0.01011799	0		
74816.26	8.466991	0	0.01108193	0		
74820.42	8.623175	0	0.01220235	0		
74824.58	8.807257	0	0.01351323	0		
74828.73	9.025198	0	0.01505462	0		
74833.14	9.304054	0	0.01701373	0		
74837.54	9.644556	0	0.01939058	0		
74841.94	10.06648	0	0.02231797	0		
74846.34	10.59666	0	0.02597536	0		
74848.55	10.91526	0	0.02816436	0		
74850.75	11.27528	0	0.03063128	0		
74852.95	11.68591	0	0.03343769	0		
74855.15	12.15694	0	0.03664858	0		
74857.35	12.70059	0	0.04034504	0		
74859.55	13.33213	0	0.04462828	0		
74861.75	14.07066	0	0.04962467	0		
74863.95	14.94013	0	0.05549234	0		
74866.64	16.22573	0	0.06414422	0		
74869.33	17.82347	0	0.0748644	0		
74872.02	19.82552	0	0.08825643	0		
74874.71	22.34723	0	0.1050726	0		
74876.06	23.8504	0	0.1150734	0		
74877.4	25.52275	0	0.1261821	0		
74880.09	29.48696	0	0.1524487	0		
74882.78	34.33507	0	0.1844623	0		
74885.47	40.05524	0	0.2220943	0		
74892.74	57.41462	0	0.3352653	0		
74894.56	61.10978	0	0.359024	0		
74896.37	64.00899	0	0.377444	0		
74898.19	65.912	0	0.3892257	0		
74900	66.63942	0	0.3932314	0		
74902.25	65.84312	0	0.3870194	0		
74904.5	63.2814	0	0.36926	0		
74906.75	59.29183	0	0.342237	0		
74908.99	54.3734	0	0.3092744	0		
74913.48	43.62583	0	0.2378846	0		
74915.73	38.56743	0	0.2044925	0		
74917.97	34.0527	0	0.1747878	0		
74920.66	29.42466	0	0.1444366	0		
74922.01	27.42683	0	0.1313682	0		
74923.35	25.64472	0	0.1197297	0		
74924.7	24.0366	0	0.109244	0		
74926.04	22.60972	0	0.09995453	0		
74928.73	20.18698	0	0.08421667	0		
74931.42	18.24915	0	0.07166581	0		
74934.11	16.68877	0	0.06158872	0		
74936.8	15.42096	0	0.05342435	0		
74939.49	14.38077	0	0.04674452	0		
74941.85	13.61641	0	0.04184895	0		
74944.2	12.9661	0	0.03769411	0		
74946.56	12.40421	0	0.03411297	0		
74948.91	11.91965	0	0.03103239	0		
74951.27	11.49563	0	0.02834343	0		
74953.62	11.12565	0	0.02600308	0		
74955.97	10.79964	0	0.02394621	0		
74958.32	10.51095	0	0.02212948	0		
74963.03	10.02335	0	0.01907299	0		
74967.74	9.629937	0	0.01662022	0		
74972.45	9.307211	0	0.01461924	0		
74977.15	9.039676	0	0.01296997	0		
74981.86	8.814637	0	0.01159098	0		
74986.57	8.623911	0	0.01042956	0		
74991.28	8.460753	0	0.009442488	0		
74995.98	8.320263	0	0.008598292	0		
75000.69	8.19783	0	0.007867776	0		
75005.4	8.090634	0	0.007232847	0		
75010.11	7.996224	0	0.006677923	0		
75014.81	7.912892	0	0.006192039	0		
75024.23	7.772341	0	0.005382761	0		
75033.64	7.65784	0	0.004734665	0		
75043.06	7.562899	0	0.004207036	0		
75052.47	7.483562	0	0.003774866	0		
75062.56	7.411857	0	0.003392803	0		
75072.65	7.350989	0	0.003076252	0		
75082.74	7.29869	0	0.002811164	0		
75092.82	7.253311	0	0.002587276	0		
75102.91	7.213471	0	0.00239622	0		
75113	7.17823	0	0.002232155	0		
75133.17	7.119213	0	0.001970505	0		
75153.35	7.0704	0	0.001767273	0		
75173.52	7.029579	0	0.001608852	0		
75193.7	6.994845	0	0.001483868	0		
75213.87	6.964852	0	0.001384236	0		
75240.78	6.930563	0	0.001280995	0		
75267.68	6.901955	0	0.001205857	0		
75294.58	6.876525	0	0.00114587	0		
75321.48	6.854935	0	0.001102909	0		
75348.38	6.835417	0	0.001068726	0		
75375.28	6.818934	0	0.001046616	0		
75429.08	6.792023	0	0.00102373	0		
75472.12	6.776598	0	0.001024764	0		
75515.16	6.76645	0	0.001040344	0		
75568.97	6.762069	0	0.001080087	0		
75622.77	6.768142	0	0.001142838	0		
75676.57	6.78685	0	0.001231221	0		
75730.37	6.822682	0	0.001352284	0		
75784.17	6.883719	0	0.00151916	0		
75811.07	6.925175	0	0.001621912	0		
75837.97	6.979611	0	0.001746987	0		
75864.87	7.043506	0	0.001888101	0		
75891.77	7.125732	0	0.00205998	0		
75918.67	7.223846	0	0.002258058	0		
75945.57	7.350475	0	0.002502671	0		
75971.13	7.501818	0	0.002784976	0		
75996.69	7.692471	0	0.003129692	0		
76022.25	7.934672	0	0.003555259	0		
76047.8	8.245975	0	0.004087901	0		
76073.36	8.65331	0	0.004767613	0		
76086.14	8.906664	0	0.005182802	0		
76098.91	9.1969	0	0.005653423	0		
76111.69	9.53638	0	0.006197799	0		
76124.47	9.925771	0	0.006816373	0		
76137.25	10.39423	0	0.007551873	0		
76150.02	10.95215	0	0.008418717	0		
76164.82	11.73964	0	0.00962882	0		
76179.61	12.72245	0	0.01112167	0		
76194.41	13.96659	0	0.01298995	0		
76201.81	14.71357	0	0.01410232	0		
